customer_id,First_Name,Last_Name,gender,DOB,AGE,past_3_years_bike_related_purchases,job_industry_category,wealth_segment,deceased_indicator,tenure,Owns_Car,Address,Postcode,State,Country,property_valuation,Calculated_Age,Mass_Affluent,Age_Group,Customer_Value,Is_Mass_Affluent_Custom,Cluster
1116,Tori,Coche,Female,1974-06-26,48,59,Health,Mass Customer,N,16,1,79494 Ruskin Circle,2527,New South Wales,Australia,9,51,False,46-60,101800,True,1
1117,Georgena,Guilaem,Female,1975-12-01,47,83,Not Specified,Affluent Customer,N,14,0,98 Schiller Junction,2747,New South Wales,Australia,9,50,True,46-60,106600,True,0
1118,Colline,Coulman,Female,1975-12-19,47,95,Retail,Mass Customer,N,9,1,20519 Katie Circle,2152,New South Wales,Australia,8,50,False,46-60,99000,True,1
1119,Lemmy,Bennit,Male,1976-10-09,46,43,Entertainment,Mass Customer,N,19,1,2273 Oneill Place,2118,New South Wales,Australia,11,49,False,46-60,118600,True,1
1120,Jacquelyn,Rowlinson,Female,1980-08-31,42,87,Retail,Affluent Customer,N,12,0,03 6th Alley,2168,New South Wales,Australia,9,45,True,30-45,107400,True,1
1121,Dione,Raithby,Female,1984-01-21,38,30,Health,Mass Customer,N,3,1,8548 Hanover Park,2067,New South Wales,Australia,11,41,False,30-45,116000,True,1
1122,Gerladina,Carney,Female,1985-12-19,37,59,Not Specified,Mass Customer,N,11,0,4079 Lindbergh Center,3021,Victoria,Australia,8,40,False,30-45,91800,True,0
1123,Dominick,Downey,Male,1962-06-18,60,50,Property,Mass Customer,N,13,0,338 Grasskamp Lane,2573,New South Wales,Australia,7,63,False,46-60,80000,True,1
1124,Eben,Threader,Male,1965-02-03,57,36,Health,Affluent Customer,N,9,1,0355 3rd Drive,2118,New South Wales,Australia,11,60,True,46-60,117200,True,1
1125,Raff,Everley,Male,1990-01-19,32,25,IT,Affluent Customer,N,9,0,0182 Esker Center,2759,New South Wales,Australia,9,35,True,30-45,95000,True,2
1126,Atlante,Sonley,Female,1973-09-27,49,77,Not Specified,Mass Customer,N,14,0,48 Sheridan Road,3185,Victoria,Australia,11,52,False,46-60,125400,True,0
1127,Elly,Ormshaw,Female,1991-02-27,31,30,Financial Services,Mass Customer,N,8,0,1879 Mitchell Center,2206,New South Wales,Australia,10,34,False,30-45,106000,True,1
1128,Kirsten,Longman,Female,1992-04-12,30,47,Financial Services,Mass Customer,N,8,1,81114 7th Place,4869,Queensland,Australia,4,33,False,30-45,49400,True,1
1129,Hercule,Unknown,Male,1977-06-29,45,2,Entertainment,Mass Customer,N,9,1,1 Nevada Park,4226,Queensland,Australia,8,48,False,30-45,80400,False,1
1130,Juli,Prine,Female,1964-12-06,58,90,Not Specified,Mass Customer,N,16,0,6 Buell Point,2062,New South Wales,Australia,12,61,False,46-60,138000,True,0
1131,Sigmund,Barkworth,Male,1956-08-07,66,16,Not Specified,Mass Customer,N,15,0,4284 Debra Drive,4814,Queensland,Australia,3,69,False,60+,33200,False,0
1132,Coriss,Darkott,Female,1985-08-01,37,99,Financial Services,Affluent Customer,N,9,1,8 Hansons Street,3076,Victoria,Australia,7,40,True,30-45,89800,True,1
1133,Forrester,McFetridge,Male,1968-01-26,54,88,Manufacturing,Affluent Customer,N,6,0,7674 Roxbury Junction,4815,Queensland,Australia,4,57,True,46-60,57600,True,3
1134,Sullivan,Scullion,Male,1994-09-30,28,22,Financial Services,Affluent Customer,N,3,0,771 Sugar Way,2076,New South Wales,Australia,11,31,True,<30,114400,False,1
1135,Mireielle,Avrasin,Female,1980-05-03,42,60,Financial Services,Mass Customer,N,11,1,1792 Judy Road,2539,New South Wales,Australia,6,45,False,30-45,72000,True,1
1136,Ivan,Blackhall,Male,1977-08-31,45,72,Property,High Net Worth,N,7,0,92 Melvin Hill,2147,New South Wales,Australia,9,48,True,30-45,104400,True,1
1137,Jermayne,Hryniewicki,Male,1977-07-03,45,46,Not Specified,Mass Customer,N,18,0,592 Merry Lane,3184,Victoria,Australia,3,48,False,30-45,39200,True,0
1138,Elli,Loxdale,Female,1991-09-21,31,77,Retail,Mass Customer,N,5,1,6 Dapin Park,4503,Queensland,Australia,6,34,False,30-45,75400,True,1
1139,Shellysheldon,Wickey,Male,1982-09-15,40,52,Manufacturing,Mass Customer,N,16,1,03 Holmberg Park,4127,Queensland,Australia,2,43,False,30-45,30400,True,3
1140,Deana,Rathbourne,Female,1986-02-25,36,32,Not Specified,Mass Customer,N,13,1,8587 Graceland Way,2206,New South Wales,Australia,10,39,False,30-45,106400,True,0
1141,Shannah,Gritsaev,Female,1981-09-19,41,70,Financial Services,High Net Worth,N,4,1,91 Messerschmidt Trail,3162,Victoria,Australia,11,44,True,30-45,124000,True,1
1142,Michal,Paiton,Male,1998-05-07,24,95,Telecommunications,Mass Customer,N,2,0,5998 Bayside Terrace,2526,New South Wales,Australia,9,27,False,<30,109000,False,1
1143,Goraud,Boissieux,Male,1955-03-06,67,64,Health,Mass Customer,N,6,1,107 Moland Court,2579,New South Wales,Australia,5,70,False,60+,62800,False,1
1144,Damon,Phelip,Male,1996-12-12,26,73,Health,High Net Worth,N,5,1,4439 7th Terrace,2177,New South Wales,Australia,9,29,True,<30,104600,False,1
1145,Korella,Begin,Female,1965-09-26,57,80,Property,Mass Customer,N,14,1,2272 Dennis Alley,3165,Victoria,Australia,10,60,False,46-60,116000,True,1
1146,Hadleigh,Birley,Male,1992-08-31,30,88,Financial Services,High Net Worth,N,8,0,0 Scofield Plaza,3201,Victoria,Australia,4,33,True,30-45,57600,True,1
1147,Tate,Studholme,Male,1968-07-09,54,71,Entertainment,High Net Worth,N,9,1,51152 Brickson Park Crossing,2768,New South Wales,Australia,9,57,True,46-60,104200,True,1
1148,Inigo,Ojeda,Male,1987-09-28,35,60,Financial Services,High Net Worth,N,5,0,4668 Coleman Street,2160,New South Wales,Australia,5,38,True,30-45,62000,True,1
1149,Ki,Odo,Female,1967-09-30,55,29,Not Specified,Affluent Customer,N,14,1,8 Moland Junction,2148,New South Wales,Australia,7,58,True,46-60,75800,True,0
1150,Bernelle,Warwick,Female,1975-09-26,47,64,Financial Services,Mass Customer,N,13,1,1 Raven Junction,4502,Queensland,Australia,4,50,False,46-60,52800,True,1
1151,Brena,Amburgy,Female,1965-04-06,57,27,Argiculture,High Net Worth,N,19,1,40570 Acker Alley,2166,New South Wales,Australia,9,60,True,46-60,95400,True,1
1152,Humfrid,Ducket,Male,1998-06-23,24,47,Financial Services,Mass Customer,N,3,1,893 Petterle Trail,4551,Queensland,Australia,10,27,False,<30,109400,False,1
1153,Mirilla,Lothlorien,Female,1995-01-17,27,53,Health,Mass Customer,N,3,1,84 Monument Terrace,4127,Queensland,Australia,4,30,False,<30,50600,False,1
1154,Chase,Youd,Male,1974-11-24,48,26,Health,Mass Customer,N,20,1,0103 Bay Junction,2222,New South Wales,Australia,11,51,False,46-60,115200,True,1
1155,Janetta,Hartrick,Female,1994-01-15,28,73,Property,Mass Customer,N,9,1,9618 Havey Place,2710,New South Wales,Australia,1,31,False,<30,24600,False,1
1156,Breena,Risebrow,Female,1997-10-16,25,22,Argiculture,Mass Customer,N,1,1,098 Veith Hill,4510,Queensland,Australia,3,28,False,<30,34400,False,1
1157,Saunder,Camerati,Male,1974-04-03,48,69,Health,Affluent Customer,N,17,1,03058 Shoshone Lane,2090,New South Wales,Australia,12,51,True,46-60,133800,True,1
1158,Butch,Geertje,Male,1985-02-17,37,85,Not Specified,Mass Customer,N,19,1,7975 Browning Plaza,3038,Victoria,Australia,4,40,False,30-45,57000,True,0
1159,Elbert,Bridgement,Male,1993-01-28,29,94,Entertainment,Mass Customer,N,1,0,154 Cambridge Point,3551,Victoria,Australia,8,32,False,<30,98800,False,1
1160,Trisha,Nisuis,Female,1965-04-08,57,98,IT,Affluent Customer,N,10,0,3 Sachs Point,2250,New South Wales,Australia,7,60,True,46-60,89600,True,2
1161,Sibylle,Cutsforth,Female,1977-01-14,45,86,Retail,Mass Customer,N,15,0,0386 Mayfield Way,4122,Queensland,Australia,7,48,False,30-45,87200,True,1
1162,Ambrose,Raiston,Male,1990-04-13,32,29,Not Specified,Mass Customer,N,7,1,24 Merchant Plaza,3031,Victoria,Australia,10,35,False,30-45,105800,True,0
1163,Manolo,Dwire,Male,1981-11-13,41,77,Financial Services,High Net Worth,N,8,1,353 Oneill Park,3145,Victoria,Australia,9,44,True,30-45,105400,True,1
1164,Gilligan,Mowat,Female,1977-01-09,45,97,Health,Mass Customer,N,17,1,92867 Lukken Lane,3142,Victoria,Australia,9,48,False,30-45,109400,True,1
1165,Fanni,Wakelin,Female,1993-06-23,29,58,Financial Services,High Net Worth,N,2,0,11 Corscot Plaza,2710,New South Wales,Australia,1,32,True,<30,21600,False,1
1166,Fannie,Devil,Female,1972-12-05,50,40,Health,Affluent Customer,N,8,0,13 Buhler Plaza,2576,New South Wales,Australia,8,53,True,46-60,88000,True,1
1167,Elberta,Crickett,Female,1996-06-03,26,20,Health,Mass Customer,N,4,0,72673 Mayfield Trail,4209,Queensland,Australia,6,29,False,<30,64000,False,1
1168,Iosep,Shaddick,Male,1965-02-16,57,44,Health,Affluent Customer,N,18,0,42739 Moose Pass,3442,Victoria,Australia,8,60,True,46-60,88800,True,1
1169,Kessiah,Corden,Female,1967-08-09,55,33,Financial Services,Mass Customer,N,13,1,3 Atwood Lane,2153,New South Wales,Australia,10,58,False,46-60,106600,True,1
1170,Lari,Rotte,Female,1964-11-30,58,62,IT,Mass Customer,N,4,1,378 Prentice Point,4064,Queensland,Australia,9,61,False,46-60,102400,True,2
1171,Ilise,Solloway,Female,1971-08-15,51,32,Not Specified,Affluent Customer,N,8,1,95 Forest Run Drive,4152,Queensland,Australia,8,54,True,46-60,86400,True,0
1172,Smith,Babbs,Male,1974-04-12,48,48,Not Specified,Mass Customer,N,17,1,20 Main Road,2230,New South Wales,Australia,9,51,False,46-60,99600,True,0
1173,Gertie,Chaim,Female,1978-03-02,44,58,Retail,High Net Worth,N,16,0,71 Cherokee Hill,2127,New South Wales,Australia,7,47,True,30-45,81600,True,1
1175,Paige,Hodgin,Male,1985-09-22,37,8,Not Specified,Mass Customer,N,8,0,79 Grasskamp Center,2170,New South Wales,Australia,9,40,False,30-45,91600,False,0
1176,Celia,Dockerty,Female,1976-01-16,46,7,Not Specified,Affluent Customer,N,7,1,6541 Dahle Junction,2212,New South Wales,Australia,9,49,True,46-60,91400,False,0
1177,Bobbette,Pozzi,Female,1953-08-31,69,47,Health,Affluent Customer,N,6,1,858 Swallow Parkway,2150,New South Wales,Australia,8,72,True,60+,89400,False,1
1178,Angelo,Byne,Male,1970-05-26,52,1,Health,Mass Customer,N,13,0,0005 Independence Drive,2118,New South Wales,Australia,9,55,False,46-60,90200,False,1
1179,Kerry,Pashenkov,Male,1988-08-15,34,56,Financial Services,High Net Worth,N,13,1,525 Kedzie Street,4012,Queensland,Australia,8,37,True,30-45,91200,True,1
1180,Gaye,Quickenden,Female,1975-08-17,47,48,Financial Services,Affluent Customer,N,10,0,03890 Logan Court,2747,New South Wales,Australia,8,50,True,46-60,89600,True,1
1181,Brita,Plant,Female,1978-06-06,44,2,Argiculture,Mass Customer,N,8,0,8 Clyde Gallagher Court,4217,Queensland,Australia,8,47,False,30-45,80400,False,1
1182,Carolann,Ottiwill,Female,1975-01-11,47,84,IT,Mass Customer,N,7,1,62 Elka Terrace,2430,New South Wales,Australia,3,50,False,46-60,46800,True,2
1183,Joe,Shalliker,Male,1958-11-14,64,50,Not Specified,Affluent Customer,N,6,0,85931 Johnson Alley,3039,Victoria,Australia,6,67,True,60+,70000,True,0
1184,Auberta,Teodori,Female,1968-10-07,54,89,Health,Mass Customer,N,13,0,63588 Clove Court,2017,New South Wales,Australia,9,57,False,46-60,107800,True,1
1185,Xena,Rossbrooke,Female,2000-07-23,22,17,Not Specified,Mass Customer,N,2,1,86 Stang Way,2213,New South Wales,Australia,10,25,False,<30,103400,False,0
1186,Brantley,Cecchi,Male,1977-05-28,45,70,Manufacturing,Affluent Customer,N,20,1,84 Westridge Hill,2061,New South Wales,Australia,10,48,True,30-45,114000,True,3
1187,Antonino,Hogben,Male,1998-10-21,24,65,Financial Services,Mass Customer,N,1,0,53740 Vera Parkway,3644,Victoria,Australia,1,27,False,<30,23000,False,1
1188,Sally,Cominoli,Female,1984-02-23,38,14,Not Specified,Affluent Customer,N,4,1,2 Ramsey Parkway,2104,New South Wales,Australia,11,41,True,30-45,112800,True,0
1189,Mart,Bazoche,Male,1988-08-29,34,22,Health,High Net Worth,N,8,1,651 Mesta Drive,3173,Victoria,Australia,9,37,True,30-45,94400,True,1
1190,Sib,Gilby,Female,1968-09-07,54,67,Financial Services,Affluent Customer,N,10,1,1 Merrick Parkway,2830,New South Wales,Australia,2,57,True,46-60,33400,True,1
1191,Merrielle,Vegas,Female,1996-05-22,26,20,Not Specified,Mass Customer,N,1,1,135 Crest Line Drive,2044,New South Wales,Australia,10,29,False,<30,104000,False,0
1192,Hollyanne,McCarter,Female,1969-12-12,53,31,Manufacturing,Mass Customer,N,16,0,63576 Anzinger Trail,2168,New South Wales,Australia,9,56,False,46-60,96200,True,3
1193,Quintus,Whear,Male,1986-01-21,36,58,Retail,High Net Worth,N,5,0,05 Charing Cross Plaza,2320,New South Wales,Australia,5,39,True,30-45,61600,True,1
1194,Audry,Scurrey,Female,1992-03-25,30,69,Telecommunications,Affluent Customer,N,3,0,261 Farmco Drive,4118,Queensland,Australia,4,33,True,30-45,53800,True,1
1195,Ally,Folliott,Female,1978-03-22,44,0,Telecommunications,Mass Customer,N,18,0,0 Northport Hill,3043,Victoria,Australia,8,47,False,30-45,80000,False,1
1196,Phillie,Bradforth,Female,1998-03-19,24,23,Health,Mass Customer,N,2,0,894 Maple Wood Drive,2251,New South Wales,Australia,10,27,False,<30,104600,False,1
1197,Isobel,Lampett,Female,1997-10-16,25,44,Financial Services,High Net Worth,N,5,1,05 Daystar Lane,2560,New South Wales,Australia,8,28,True,<30,88800,False,1
1198,Alina,Rickson,Female,1973-09-30,49,73,Retail,High Net Worth,N,7,0,81167 Division Hill,2873,New South Wales,Australia,1,52,True,46-60,24600,True,1
1199,Ludovico,Bertot,Male,1958-06-14,64,7,Financial Services,Affluent Customer,N,5,1,761 Bellgrove Lane,2541,New South Wales,Australia,7,67,True,60+,71400,False,1
1200,Hedda,Lathom,Female,1974-04-30,48,38,Entertainment,High Net Worth,N,18,0,614 Shopko Trail,4350,Queensland,Australia,3,51,True,46-60,37600,True,1
1201,Stephani,Mellhuish,Female,1955-11-28,67,42,Manufacturing,Mass Customer,N,10,0,1911 Waxwing Point,2761,New South Wales,Australia,9,70,False,60+,98400,False,3
1202,Rollie,Unknown,Male,1992-02-26,30,90,Retail,Mass Customer,N,8,1,0 Kedzie Junction,2155,New South Wales,Australia,10,33,False,30-45,118000,True,1
1203,Claresta,Carnier,Female,1988-05-06,34,38,Health,Affluent Customer,N,22,0,0108 Forster Parkway,4017,Queensland,Australia,6,37,True,30-45,67600,True,1
1204,Trudy,Huffy,Female,1971-03-24,51,12,Manufacturing,Affluent Customer,N,16,1,466 Briar Crest Junction,2222,New South Wales,Australia,10,54,True,46-60,102400,True,3
1205,Barton,Baudts,Male,1978-06-05,44,38,Manufacturing,Affluent Customer,N,13,0,6072 Ridge Oak Junction,2222,New South Wales,Australia,10,47,True,30-45,107600,True,3
1206,Lucina,Metcalf,Female,1978-05-07,44,13,Financial Services,Mass Customer,N,13,0,31445 Morningstar Drive,3429,Victoria,Australia,5,47,False,30-45,52600,True,1
1207,Mabel,Marousek,Female,1997-09-25,25,30,Health,Mass Customer,N,1,0,22619 Schurz Street,2321,New South Wales,Australia,4,28,False,<30,46000,False,1
1208,Lira,Durn,Female,1983-12-26,39,23,Financial Services,Mass Customer,N,15,0,61 Kim Avenue,2079,New South Wales,Australia,10,42,False,30-45,104600,True,1
1209,Jacky,Jerosch,Male,1977-09-06,45,40,Property,High Net Worth,N,11,1,12103 Merchant Circle,3072,Victoria,Australia,9,48,True,30-45,98000,True,1
1211,Gunar,Petasch,Male,1978-07-23,44,45,Financial Services,Affluent Customer,N,14,1,7 Luster Trail,2007,New South Wales,Australia,8,47,True,30-45,89000,True,1
1212,Cindy,Freeborn,Female,1968-10-24,54,28,Property,Affluent Customer,N,13,0,7 Dahle Avenue,2620,New South Wales,Australia,9,57,True,46-60,95600,True,1
1213,Matthieu,Schruur,Male,1973-10-21,49,80,Not Specified,High Net Worth,N,15,0,7 Magdeline Trail,3034,Victoria,Australia,10,52,True,46-60,116000,True,0
1214,Martino,Shalcros,Male,1989-05-01,33,0,Property,High Net Worth,N,15,0,275 Lindbergh Parkway,2086,New South Wales,Australia,11,36,True,30-45,110000,True,1
1215,Dyann,Turbard,Female,1967-02-26,55,79,Manufacturing,Mass Customer,N,11,0,592 Tennessee Alley,2231,New South Wales,Australia,10,58,False,46-60,115800,True,3
1216,Frank,Vallerine,Female,1959-06-25,63,15,Telecommunications,Affluent Customer,N,10,1,0 American Ash Parkway,3175,Victoria,Australia,7,66,True,60+,73000,True,1
1217,Dulcinea,Janssen,Female,1968-08-19,54,67,Manufacturing,High Net Worth,N,16,0,387 Pawling Drive,2580,New South Wales,Australia,4,57,True,46-60,53400,True,3
1218,Marlie,Lister,Female,1982-01-09,40,12,Not Specified,Mass Customer,N,7,1,0 Evergreen Road,3037,Victoria,Australia,7,43,False,30-45,72400,True,0
1219,Kaine,Parkeson,Male,1971-11-04,51,93,Financial Services,Mass Customer,N,14,0,51529 Cascade Place,3550,Victoria,Australia,4,54,False,46-60,58600,True,1
1220,Paulie,Akerman,Male,1987-06-08,35,12,Not Specified,High Net Worth,N,14,0,457 Ryan Road,3218,Victoria,Australia,7,38,True,30-45,72400,True,0
1221,Byrom,Draisey,Male,1995-09-25,27,75,Health,High Net Worth,N,14,1,94219 Buell Circle,2020,New South Wales,Australia,9,30,True,<30,105000,False,1
1222,Barbey,Ville,Female,1970-11-01,52,83,Property,Mass Customer,N,19,0,267 Lukken Park,3930,Victoria,Australia,9,55,False,46-60,106600,True,1
1223,Kristyn,Unknown,Female,1965-01-05,57,19,Manufacturing,Mass Customer,N,16,1,54 Harbort Road,2480,New South Wales,Australia,7,60,False,46-60,73800,True,3
1224,Aundrea,Reisenberg,Female,1977-04-04,45,9,Manufacturing,Mass Customer,N,16,0,81 American Place,2259,New South Wales,Australia,6,48,False,30-45,61800,False,3
1225,Arte,Witchell,Male,1988-01-22,34,5,Health,Mass Customer,N,10,1,2388 Thackeray Place,3130,Victoria,Australia,10,37,False,30-45,101000,True,1
1226,Constantia,Sirr,Female,1981-03-16,41,32,Health,Mass Customer,N,13,1,85957 Basil Way,3029,Victoria,Australia,7,44,False,30-45,76400,True,1
1227,Carlina,Pencot,Female,1989-09-30,33,63,IT,Affluent Customer,N,12,1,01 Cottonwood Junction,2285,New South Wales,Australia,7,36,True,30-45,82600,True,2
1228,Marti,Bisterfeld,Female,1962-04-27,60,43,Financial Services,Affluent Customer,N,6,0,37 Sutherland Terrace,2830,New South Wales,Australia,4,63,True,46-60,48600,True,1
1229,Sebastian,Trass,Male,2000-01-08,22,38,Manufacturing,Affluent Customer,N,1,1,7929 Grasskamp Trail,2119,New South Wales,Australia,11,25,True,<30,117600,False,3
1230,Eben,Powley,Male,1985-07-24,37,61,Financial Services,Mass Customer,N,10,1,4 Hoard Pass,2153,New South Wales,Australia,9,40,False,30-45,102200,True,1
1231,Aloisia,Shawel,Female,1973-07-28,49,94,Health,Affluent Customer,N,18,0,2 Dunning Alley,2120,New South Wales,Australia,10,52,True,46-60,118800,True,1
1232,Stillmann,Wilfling,Male,1959-09-12,63,83,Property,Affluent Customer,N,20,0,61949 7th Road,4573,Queensland,Australia,8,66,True,60+,96600,True,1
1233,Keeley,Hawsby,Female,1978-07-07,44,17,Retail,Affluent Customer,N,16,1,26 Lotheville Court,2085,New South Wales,Australia,11,47,True,30-45,113400,True,1
1234,Rancell,Yven,Male,1965-04-19,57,87,Not Specified,Mass Customer,N,17,0,3765 Mandrake Alley,2763,New South Wales,Australia,9,60,False,46-60,107400,True,0
1235,Sharon,Cranage,Female,1969-02-28,53,24,Health,Mass Customer,N,9,0,67348 Lakewood Gardens Road,2852,New South Wales,Australia,2,56,False,46-60,24800,True,1
1236,Bryanty,Megarrell,Male,1974-05-21,48,75,Financial Services,High Net Worth,N,18,1,014 Birchwood Parkway,3030,Victoria,Australia,7,51,True,46-60,85000,True,1
1237,Junia,Humerstone,Female,1969-12-31,53,6,Health,High Net Worth,N,16,0,17357 Katie Center,3677,Victoria,Australia,4,56,True,46-60,41200,False,1
1238,Steward,Beedham,Male,1978-06-01,44,24,Not Specified,Affluent Customer,N,6,1,5772 Kennedy Junction,3030,Victoria,Australia,5,47,True,30-45,54800,True,0
1239,Carroll,Cobbin,Male,1978-02-28,44,9,Not Specified,Mass Customer,N,17,1,560 Melody Alley,4122,Queensland,Australia,7,47,False,30-45,71800,False,0
1240,Pen,Earey,Female,1965-05-13,57,64,Manufacturing,Mass Customer,N,19,1,92 Waubesa Center,2760,New South Wales,Australia,8,60,False,46-60,92800,True,3
1241,Lolly,Junkison,Female,1986-03-22,36,23,Health,Affluent Customer,N,11,1,359 Kropf Point,2750,New South Wales,Australia,9,39,True,30-45,94600,True,1
1242,Bartholomeo,Meeke,Male,1973-02-04,49,36,Property,High Net Worth,N,18,1,75 Scott Place,3806,Victoria,Australia,7,52,True,46-60,77200,True,1
1243,Robbert,Blakey,Male,1953-08-09,69,73,Retail,Mass Customer,N,8,0,2 Eliot Lane,2155,New South Wales,Australia,11,72,False,60+,124600,False,1
1245,Erin,Shawell,Male,1994-05-31,28,34,Manufacturing,Affluent Customer,N,1,0,9 7th Terrace,2155,New South Wales,Australia,10,31,True,<30,106800,False,3
1246,Ibrahim,Wibrew,Male,1993-08-10,29,94,Not Specified,High Net Worth,N,6,0,65209 Merrick Avenue,4873,Queensland,Australia,2,32,True,<30,38800,False,0
1247,Hildagarde,Eyrl,Female,1960-10-05,62,15,Entertainment,Affluent Customer,N,11,0,90351 Duke Junction,4820,Queensland,Australia,1,65,True,60+,13000,True,1
